time,open,high,low,close,Volume
2026-05-07T11:30:00+05:30,28720,28731.5,28697,28697,1448
2026-05-07T11:45:00+05:30,28696.5,28724,28695,28711.75,900
2026-05-07T12:00:00+05:30,28711,28748.75,28710,28743.5,1777
2026-05-07T12:15:00+05:30,28742.25,28743.25,28713.5,28737.5,1526
2026-05-07T12:30:00+05:30,28737.25,28800,28728.5,28798.25,4784
2026-05-07T12:45:00+05:30,28799.5,28805.25,28752.25,28771,3072
2026-05-07T13:00:00+05:30,28771.25,28798.75,28767.75,28791.25,1984
2026-05-07T13:15:00+05:30,28792.75,28792.75,28766,28777.5,1506
2026-05-07T13:30:00+05:30,28779.5,28814.5,28762.25,28769,2918
2026-05-07T13:45:00+05:30,28769,28771.25,28733.75,28746.5,2896
2026-05-07T14:00:00+05:30,28747.25,28764,28741.25,28742,1471
2026-05-07T14:15:00+05:30,28741.5,28753.5,28728.75,28736.75,1430
2026-05-07T14:30:00+05:30,28736.25,28743,28711,28732.75,2011
2026-05-07T14:45:00+05:30,28733.5,28762.5,28731,28747.5,1614
2026-05-07T15:00:00+05:30,28748.5,28754.5,28738.75,28743,987
2026-05-07T15:15:00+05:30,28742.5,28762.5,28721.75,28730.25,1682
2026-05-07T15:30:00+05:30,28729.75,28736,28690.25,28715.5,2164
2026-05-07T15:45:00+05:30,28717.25,28731.25,28704.5,28723,1212
2026-05-07T16:00:00+05:30,28722.5,28742.75,28717,28741.25,1332
2026-05-07T16:15:00+05:30,28741.25,28743,28724.5,28727,1015
2026-05-07T16:30:00+05:30,28728,28751,28720,28720.5,2326
2026-05-07T16:45:00+05:30,28720.5,28734.5,28710.5,28712.75,2013
2026-05-07T17:00:00+05:30,28713.75,28740.25,28705.25,28732,1798
2026-05-07T17:15:00+05:30,28731,28739,28712.5,28732,1757
2026-05-07T17:30:00+05:30,28732.25,28746.25,28717,28741.75,2997
2026-05-07T17:45:00+05:30,28740.25,28742.25,28718.5,28740.5,2265
2026-05-07T18:00:00+05:30,28740,28759.5,28729.25,28753.25,2957
2026-05-07T18:15:00+05:30,28753.75,28760.75,28738.75,28755.25,2106
2026-05-07T18:30:00+05:30,28755.25,28755.25,28727.25,28743.25,3917
2026-05-07T18:45:00+05:30,28743,28764,28740.25,28750.25,5370
2026-05-07T19:00:00+05:30,28750,28782.5,28720.75,28742,31680
2026-05-07T19:15:00+05:30,28741.5,28803,28708,28781.5,32102
2026-05-07T19:30:00+05:30,28781.5,28848.75,28779,28837,24792
2026-05-07T19:45:00+05:30,28836.75,28902.5,28822.5,28874,24124
2026-05-07T20:00:00+05:30,28874.25,28915,28860.25,28899.25,15846
2026-05-07T20:15:00+05:30,28899.25,28944.75,28870.25,28928,17764
2026-05-07T20:30:00+05:30,28928.5,28930.5,28847,28862.5,20688
2026-05-07T20:45:00+05:30,28862.75,28883,28823.75,28853.75,18725
2026-05-07T21:00:00+05:30,28854.5,28896.5,28850.5,28880,13871
2026-05-07T21:15:00+05:30,28879.5,28887,28772.75,28784.25,18065
2026-05-07T21:30:00+05:30,28785.5,28788.25,28692,28700,25577
2026-05-07T21:45:00+05:30,28700.5,28748.25,28637,28740.5,32062
2026-05-07T22:00:00+05:30,28740.5,28776.25,28706.25,28725.75,18439
2026-05-07T22:15:00+05:30,28725.75,28735.25,28661,28696.75,14908
2026-05-07T22:30:00+05:30,28697.5,28713.5,28653.25,28669,14793
2026-05-07T22:45:00+05:30,28668,28698.75,28552,28608.25,32111
2026-05-07T23:00:00+05:30,28608.5,28688.75,28590.5,28645.5,18640
2026-05-07T23:15:00+05:30,28645.5,28705.75,28605,28696.5,18151
2026-05-07T23:30:00+05:30,28696.75,28721.5,28654,28677.25,16977
2026-05-07T23:45:00+05:30,28679.25,28707.5,28642.5,28654,12453
2026-05-08T00:00:00+05:30,28654.25,28691,28594.25,28610,14510
2026-05-08T00:15:00+05:30,28608.5,28648.75,28582.75,28644.75,19661
2026-05-08T00:30:00+05:30,28645,28663.25,28616,28652.75,11280
2026-05-08T00:45:00+05:30,28653.25,28657.25,28586.75,28611.5,15303
2026-05-08T01:00:00+05:30,28611.75,28685.25,28608.75,28679,9839
2026-05-08T01:15:00+05:30,28679.5,28708.75,28648,28684.25,27215
2026-05-08T01:30:00+05:30,28684.25,28766.25,28652.25,28711.5,14081
2026-05-08T01:45:00+05:30,28711.5,28725.25,28703,28710.5,2410
2026-05-08T02:00:00+05:30,28711,28720.5,28636.5,28673.5,5309
2026-05-08T02:15:00+05:30,28672.75,28688.5,28633,28644,2985
2026-05-08T03:30:00+05:30,28582,28643.25,28541,28627.25,4259
2026-05-08T03:45:00+05:30,28626.75,28670.75,28616.5,28659,3109
2026-05-08T04:00:00+05:30,28662,28663.25,28606.75,28621.5,2148
2026-05-08T04:15:00+05:30,28622.75,28626.5,28602.25,28614.5,1070
2026-05-08T04:30:00+05:30,28615.25,28641.75,28607.75,28628,924
2026-05-08T04:45:00+05:30,28629.25,28649,28625.5,28644.5,577
2026-05-08T05:00:00+05:30,28646,28654.75,28636.25,28654,570
2026-05-08T05:15:00+05:30,28654.5,28679.75,28646,28679.5,1145
2026-05-08T05:30:00+05:30,28679.75,28731.75,28679.75,28719.5,2521
2026-05-08T05:45:00+05:30,28717,28725.25,28693,28710.75,1760
2026-05-08T06:00:00+05:30,28710.25,28741.25,28708.5,28734.75,1210
2026-05-08T06:15:00+05:30,28735.25,28747.5,28713.5,28744.75,1395
2026-05-08T06:30:00+05:30,28744.75,28770,28744,28767.75,2023
2026-05-08T06:45:00+05:30,28766.75,28782.25,28757.25,28771.75,1778
2026-05-08T07:00:00+05:30,28772.5,28777.25,28764.75,28769,930
2026-05-08T07:15:00+05:30,28769.75,28780,28758,28760.5,844
2026-05-08T07:30:00+05:30,28761,28764,28749.75,28754.75,980
2026-05-08T07:45:00+05:30,28754,28755,28727.75,28744.5,1611
2026-05-08T08:00:00+05:30,28744,28755,28709.5,28739,2224
2026-05-08T08:15:00+05:30,28738.75,28773.25,28738.5,28747.5,1291
2026-05-08T08:30:00+05:30,28748.25,28760.5,28744,28751.5,546
2026-05-08T08:45:00+05:30,28753,28759.25,28743.75,28753,464
2026-05-08T09:00:00+05:30,28752.5,28770.75,28748.25,28758,748
2026-05-08T09:15:00+05:30,28758.5,28776.75,28754.25,28773.75,704
2026-05-08T09:30:00+05:30,28773.75,28785.75,28763.75,28772.25,713
2026-05-08T09:45:00+05:30,28772.5,28780.5,28760,28774.25,687
2026-05-08T10:00:00+05:30,28774.5,28778,28758.25,28764.25,436
2026-05-08T10:15:00+05:30,28763.75,28796,28761.25,28779,892
2026-05-08T10:30:00+05:30,28780.25,28795,28779.25,28787.5,811
2026-05-08T10:45:00+05:30,28787.5,28800,28786,28796.5,851
2026-05-08T11:00:00+05:30,28797,28829.5,28797,28811.25,1798
2026-05-08T11:15:00+05:30,28810.25,28815.5,28802.75,28804.5,625
2026-05-08T11:30:00+05:30,28803.75,28824,28783.5,28813.75,1531
2026-05-08T11:45:00+05:30,28814.25,28833,28807,28826.25,1142
2026-05-08T12:00:00+05:30,28827.25,28830.5,28810.25,28827.25,1098
2026-05-08T12:15:00+05:30,28826,28838.5,28814.5,28836.25,933
2026-05-08T12:30:00+05:30,28835.5,28837,28803.5,28810.5,2041
2026-05-08T12:45:00+05:30,28811.25,28834,28809.25,28824.5,1454
2026-05-08T13:00:00+05:30,28824.25,28829,28810.75,28822.25,1107
2026-05-08T13:15:00+05:30,28823.5,28833.25,28815,28828,1293
2026-05-08T13:30:00+05:30,28827.75,28869,28824.25,28847.75,2714
2026-05-08T13:45:00+05:30,28847.75,28867,28845.75,28859,1528
2026-05-08T14:00:00+05:30,28858.25,28866.5,28844.25,28847.25,1199
2026-05-08T14:15:00+05:30,28846,28862.75,28842.75,28862,1246
2026-05-08T14:30:00+05:30,28863,28890,28860.5,28883,2067
2026-05-08T14:45:00+05:30,28882.75,28897,28876.75,28888.25,1531
2026-05-08T15:00:00+05:30,28888.25,28889,28855.75,28858,1735
2026-05-08T15:15:00+05:30,28858,28861.25,28831.5,28852.25,1882
2026-05-08T15:30:00+05:30,28851.5,28864.75,28851.25,28855.75,926
2026-05-08T15:45:00+05:30,28856.5,28879.75,28856.5,28869.25,1073
2026-05-08T16:00:00+05:30,28868.5,28890,28865.5,28880,1192
2026-05-08T16:15:00+05:30,28880,28880,28841.25,28863.5,2387
2026-05-08T16:30:00+05:30,28864,28885.5,28864,28881.75,2002
2026-05-08T16:45:00+05:30,28881.25,28895.25,28872.5,28892.25,1554
2026-05-08T17:00:00+05:30,28893.25,28900.5,28888.5,28894.75,1579
2026-05-08T17:15:00+05:30,28894.25,28915,28894.25,28898.5,2102
2026-05-08T17:30:00+05:30,28897.75,28903.5,28881.25,28886.5,2096
2026-05-08T17:45:00+05:30,28886.5,28906.25,28877,28906.25,2110
2026-05-08T18:00:00+05:30,28900.25,28976,28890,28961,10068
2026-05-08T18:15:00+05:30,28961.5,28962,28898,28912.25,6542
2026-05-08T18:30:00+05:30,28911.5,28928,28862.75,28879,7069
2026-05-08T18:45:00+05:30,28879,28893.5,28863.5,28876.75,6738
2026-05-08T19:00:00+05:30,28878.5,28998,28859.5,28997,33902
2026-05-08T19:15:00+05:30,28997.25,29111.25,28996.75,29107.25,29010
2026-05-08T19:30:00+05:30,29106.5,29129,29075.5,29100.75,25937
2026-05-08T19:45:00+05:30,29099.75,29166,29087.5,29111.25,20947
2026-05-08T20:00:00+05:30,29111,29138,29073.5,29137.5,18890
2026-05-08T20:15:00+05:30,29137.25,29175.25,29125,29162,14186
2026-05-08T20:30:00+05:30,29162.25,29187.5,29147,29155.5,13665
2026-05-08T20:45:00+05:30,29154.75,29185,29124.75,29183.75,13684
2026-05-08T21:00:00+05:30,29183.75,29216.5,29153.25,29183.75,18242
2026-05-08T21:15:00+05:30,29185,29217.75,29176.5,29191.5,13831
2026-05-08T21:30:00+05:30,29191,29227,29190.25,29219,10848
