time,open,high,low,close,Volume
2026-07-13T03:30:00+05:30,4106.6,4111.6,4091.3,4103,860
2026-07-13T03:33:00+05:30,4102.3,4102.4,4092.7,4093,472
2026-07-13T03:36:00+05:30,4093.8,4099,4093.1,4097.6,241
2026-07-13T03:39:00+05:30,4097.8,4102.2,4089,4092,330
2026-07-13T03:42:00+05:30,4092.3,4095.3,4088.4,4089,250
2026-07-13T03:45:00+05:30,4089.4,4095,4088.8,4093.7,125
2026-07-13T03:48:00+05:30,4093.3,4096,4091.9,4094.8,138
2026-07-13T03:51:00+05:30,4095,4095.5,4090.5,4091.1,92
2026-07-13T03:54:00+05:30,4091.5,4092,4087.4,4091,163
2026-07-13T03:57:00+05:30,4090.9,4093.6,4090.3,4091.5,72
2026-07-13T04:00:00+05:30,4091.6,4094.2,4090.2,4091.1,125
2026-07-13T04:03:00+05:30,4091.7,4092.3,4090.3,4092,14
2026-07-13T04:06:00+05:30,4091.5,4092,4088.2,4089.6,65
2026-07-13T04:09:00+05:30,4089.2,4090.8,4085.4,4086.4,233
2026-07-13T04:12:00+05:30,4086.5,4087.2,4085.6,4085.6,61
2026-07-13T04:15:00+05:30,4086.4,4086.8,4083.6,4083.6,127
2026-07-13T04:18:00+05:30,4084,4087.1,4076.8,4085.8,537
2026-07-13T04:21:00+05:30,4086.5,4088.8,4084.2,4084.8,98
2026-07-13T04:24:00+05:30,4085.1,4087.1,4082.7,4085.5,208
2026-07-13T04:27:00+05:30,4085.4,4085.9,4084.3,4084.3,83
2026-07-13T04:30:00+05:30,4084,4084.1,4078.3,4079.9,285
2026-07-13T04:33:00+05:30,4080.1,4080.7,4075.8,4079.4,224
2026-07-13T04:36:00+05:30,4079.3,4080.9,4077.7,4078.6,77
2026-07-13T04:39:00+05:30,4079.1,4080,4076.8,4078.5,105
2026-07-13T04:42:00+05:30,4079.1,4079.1,4077.2,4078.2,47
2026-07-13T04:45:00+05:30,4078.2,4079.2,4077.4,4077.6,67
2026-07-13T04:48:00+05:30,4077.7,4079.7,4076.6,4078.8,105
2026-07-13T04:51:00+05:30,4078.7,4080.4,4077.6,4078.5,65
2026-07-13T04:54:00+05:30,4078.9,4080.5,4078.9,4079.2,34
2026-07-13T04:57:00+05:30,4079.7,4083.4,4079.7,4082.3,88
2026-07-13T05:00:00+05:30,4082.3,4082.5,4080.6,4081.4,45
2026-07-13T05:03:00+05:30,4081.3,4081.3,4080.2,4081.1,25
2026-07-13T05:06:00+05:30,4080.2,4082.6,4079.3,4081.1,89
2026-07-13T05:09:00+05:30,4081.5,4087.3,4081.5,4085.9,240
2026-07-13T05:12:00+05:30,4085.4,4086.3,4084.9,4085.8,27
2026-07-13T05:15:00+05:30,4085.7,4087.1,4083.7,4084.3,90
2026-07-13T05:18:00+05:30,4084.7,4090.4,4084.1,4089.1,148
2026-07-13T05:21:00+05:30,4089.4,4091.4,4088.3,4088.7,117
2026-07-13T05:24:00+05:30,4088.5,4090.2,4088,4088.8,61
2026-07-13T05:27:00+05:30,4088.8,4093.3,4088.7,4092.9,212
2026-07-13T05:30:00+05:30,4093.1,4095,4089,4092.9,272
2026-07-13T05:33:00+05:30,4093.6,4098,4091.9,4096.1,185
2026-07-13T05:36:00+05:30,4096.3,4097.4,4094.2,4094.9,188
2026-07-13T05:39:00+05:30,4094.8,4099.7,4094.8,4096.5,194
2026-07-13T05:42:00+05:30,4096.9,4097.1,4094.2,4095.4,76
2026-07-13T05:45:00+05:30,4095.8,4096.1,4089.8,4089.8,155
2026-07-13T05:48:00+05:30,4089.9,4091.9,4088.2,4089.8,153
2026-07-13T05:51:00+05:30,4090.1,4091.8,4088.4,4091.1,60
2026-07-13T05:54:00+05:30,4090.8,4091.2,4084.3,4084.8,207
2026-07-13T05:57:00+05:30,4084.9,4085.7,4082.8,4083.1,249
2026-07-13T06:00:00+05:30,4082.8,4083.6,4078.8,4078.8,308
2026-07-13T06:03:00+05:30,4079.2,4080,4069.4,4077,876
2026-07-13T06:06:00+05:30,4076.5,4078.5,4076.3,4077.5,202
2026-07-13T06:09:00+05:30,4077.5,4078.5,4075.6,4078.3,89
2026-07-13T06:12:00+05:30,4079,4082,4078.3,4081.9,226
2026-07-13T06:15:00+05:30,4082,4085.4,4081.5,4082.1,266
2026-07-13T06:18:00+05:30,4082.8,4082.8,4077.2,4081.2,189
2026-07-13T06:21:00+05:30,4081.6,4082.8,4079.1,4081.4,295
